Product Name,Brand Name,Price,Rating,Reviews,Review Votes
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299,2,"Preface: This is not what would be considered a smartphone in the United States (Nothing on the par of Android, iPhone, or Windows Phone), it is basically a feature phone. Also, although it says here that it has a US warranty all of the warranty material it came with referenced Latin American countries so I am not sure if it is really covered under a US Warranty. I returned it during Amazon's return window so it wasn't an issue. Now for the phone review.Pros: The phone has a great keyboard. If you are familiar with the E-series phones its that type of keyboard. The interface is some sort of modified Symbian and I liked it in a lot of ways. The style of the hardware is attractive and the Gray is a nice color. The camera was pretty decent considering it is only 2 megapixels. For e-mail it's adequate.Cons: I'll start with the small issues and work up to the big problem that ultimately made me decide to return the phone. The onboard social network apps are not fully functional. You can update your Facebook or Twitter status but the rest of it is so-so. The Ovi store in general is a poor app store, but this phone isn't able to use many of them. Even the old Facebook app that I used on my old E71 (It used to be called Snaptu but Facebook has since renamed it to Facebook for Everyone) is incompatible with this phone as are most of the better apps in the Ovi store. The browser was mediocre, barely passable. Also, NO GPS for this phone. Nokia/Ovi Maps is incompatible which is too bad because that has always been a Nokia strength. That immediately eliminates this phone as a smart phone. With all of that said, I bought this phone for my wife and she really only needed a phone for texts and calls so we could have overlooked these things. The problem we could not overlook was the very shabby, flimsy piece of metal that was supposed to hold in place the standard sim card. This little piece of metal was barely attached to the phone and would not lock into place to hold down the sim card. Because the sim card would intermittently get lose inside the phone and constantly lose the signal. So we would have to take the battery out and re-adjust the sim card. Then it would work for a little while only to ultimately have to repeat the process. It was WAY more frustration than it was worth. It's too bad because as a basic phone for calls, texts, e-mail, and occasionally updating your Facebook/Twitter status; this phone has a lot of potential. Becuase of the problem with the sim card holder, however, it was essentially unusable. I have used Nokia phones for years (I use a Lumia 710 personally) and I am really surprised Nokia would do such a sloppy job on something as important as the part that holds the sim card in place. What a waste.",9
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299,5,"We just received the phone a few days ago. Put in the Consumer Cellular SIM card, and it is ready to go. The phone seems very nice even though we have not come close to discovering all of the things it will do. It has a large number of ring tones built in.",3
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299,5,"I bought this phone as a Christmas present for myself because I wanted something a bit more advanced than the Nokia C2 I purchased from Amazon in 2012, but didn't want to go all the way with a smartphone. In other words, a good feature phone with smartphone features without the touch screen. Red, however, is my favorite color, but I went for the white one because my C2 is silver and I couldn't find a silver Asha 302 on Amazon. I've had it for a week and it works great. Best is the Wi-Fi feature, which gives you access to the Web without purchasing a data plan (which I may have to do if I want to access personal email or go on Facebook). It has the great calendar, alarm clock, text messaging, camera, missed/received call and other features of the C2, which makes it a keeper. And it's a little bigger, with a wider screen, but not so big it can't fit into my pocket or purse. I can use the same Nokia charger I had for the C2. Now all I have to do is await the arrival of my purple phone skin, then I'll be all right. I've had Nokia phones since 1999 and they've never let me down - just get better!",3
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299,4,"The Phone is pretty good. I am using it with a LycaMobile plan. Only thing that is awkward is that the bottom row of letters is off compared to other phones and devices. Before this I had been using a blackberry. When trying to type on the nokia I am always mistyping Ms, Ns and espectially the shift key (which you need to hit to insert any punctuation)",2
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299,5,loved everything about it. also it looks like any other touch phone but is not. which makes it stylish yet classic.,1
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299,5,THIS IS A SOLUTION IF YOU WANT YOU ARE LOOKING FOR ECONOMIC AND NOT VERY SOPHISTICATED. YOUR PRICE IS A GOOD CHOICE FOR THE PRODUCT THAT RECEIVE.rECOMMEND IT,2
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299,5,This phone in an excellent phone at a great price. I was impressed with the features of this phone and would recommend this to anyone.,1
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299,3,"Have problems setting correct time on Nokia Asha 302. Customer support on Nokia.com does not accept inquiry about Asha 302 phones. Is this product obsolete, or is Nokia customer support poor? Booklet that came with phone is also poorly written.",5
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299,4,"This is a good phone although it seems to have a small screen. However, it's capable of performing all the basic functions such as calling, messaging, web browsing, social networking and it also has a wi-fi capability.",1
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299,5,"I've been a long time user of the iPhone. I finally got sick of it and sold it. I just wanted a simple phone. After going through about 3 of them, this fits the bill very well. The texting interface is very nice and intuitive. The battery life is stellar. It connects to the internet just fine. I can check my email in case of emergency, look up directions, etc. Basically everything I was able to do with my smartphone, without the bells and whistles. Having a physical keyboard is quite nice too. The OS seems very stable and snappy. You have things like calendar, todo, memos, etc.Backup is a snap. Just insert an SD card and go to Settings to back it up. No more iTunes! If you want to add music or podcasts, just plug it into the computer, copy paste to the SD card and you're done.I would buy this phone again definitely if I broke or lost it.",2
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299,5,"This phone, like all of Nokia's feature phones, are great for their value and durability. The last phone I had before buying this one was a Nokia C-3, which was also a great phone. It lasted for years, and probably would have kept going if I hadn't accidentally jumped into a pool with it in my pocket :P This phone is basically an update of the C-3. It is sleek and small, has a full QWERTY keyboard, and has Wi-Fi internet browsing. This is the best phone you can get if you're looking for functionality, but don't want to throw hundreds of dollars at a smartphone with a data plan.And the buyer should be aware; this is NOT a smartphone. If you're looking for anything like a smartphone, you will be disappointed. If you're looking for a toy you can take out of your pocket every couple of minutes to tinker around with, you will be disappointed. Yes, it does have an internet browser which works well, but the screen is quite small so it's not good for recreational browsing. I just use it to look things up, it works fine for that. It also has some social network apps, but I don't use them. I don't know how well they work, but if that's a priority for you this phone probably isn't the best choice. Same goes for the camera; I don't use it, can't speak to its quality, but if a camera is important to you this isn't the best choice.The only other potential negative I can see in this phone is that the keys really are pretty small. I haven't had an issue with them personally, but if someone has big hands I see how this could be annoying.I bought this phone for the advantages to NOT owning a smartphone: longer battery life, higher durability, lower cost, but still good at accomplishing what it needs to. If you're looking for the same thing, Nokia is definitely the best way to go.",12
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299,5,Love it.,0
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299,2,Sorry it took so long to Reply or Review this purchase as it over 18 months.This Phone was a Clone Phone from Hong Kong--The quality is Fair--ALL THE SYMBOLS DON'T MATCH--such as \ ? !--But the phone works I think amazon should Boycott this Seller.,0
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299,5,"Bought it as a gift for my Mum and she loves it. It is a strong durable phone, has good reception and it functions well.",0
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299,1,"Incredible! This phone does not have Splaniish Language, I dont understand how can it be a international version, lost money!",0
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299,1,BAD,0
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299,5,good,0
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299,1,The battery died in less than 24/hours....,0
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299,5,Excellent Product.,0
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299,5,very well,0
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299,1,Cannot connect to GSM network,0
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299,4,"This cell phone exceeded my expectations, it's user friendly & everything works like they said it would. The price is amazingly cheap. The features are enormous & helpful.",1
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299,4,"pros.. it works fine, its easy to use, not too heavy.cons .. most of the apps are for android iphone and bb",1
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299,5,I went through lots of reviews for different phone before buying it. I found this phone pretty good. No problems so far.,1
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299,5,excelente,0
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299,3,"I have to say that it is a ok phone. I don't like the keyboard. There is only 5 or 6 language options, no Korean and Chinese.",0
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299,5,excelente,0
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299,4,"Phone works great, looks great and shipped quiet quickly only issue is can with a European Charger so had to purchase micro-usb to usb cable to charge phone which I would have had to do to download and update system any way.",0
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299,5,Ver Good!,0
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299,3,"a pretty capable, durable texting phone, unlocked as advertised, but the version i received had arabic on the keys in addition to the typical ISO basic latin and many symbols missing, like ""!"".",2
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299,5,"Excellent phone has all the special functions to be communicated with all social networks, excellent operational...I recommend it 100% excellent product",0
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299,1,"Do not buy it!. It feels like a pretended toy in your hand. If you want it for your kids, it's ok!.",0
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299,5,"Excellent phone, for adults recommend. . WhatsApp, Internet , app, radio, keyboard qwerty easy for use. Display big visualiser. Funny",1
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299,5,"I have enjoyed my Nokia C3 phone for a few years, but it was tired and needed an update. This Asha 302 phone is just that - all of the Symbian S40 simple goodness, with a much higher quality set of hardware. The screen is sharper, processor faster, phone takes nice clear pictures that are pretty much good enough, the ring and alert tones are more discreet and professional. The internet and mail stuff is actually useable on T-Mobile's 3.5G network and requires very little data to stay connected on a minumal plan. Strangely, I cannot it do wifi yet ... it receives the signal but just insists on using network data or nothing at all. Probably a setting in the menu I have not toggled to the right setting. Anyway - if you want a phone that texts very easily, has a 4-day battery, a very convenient and useable features, and yet not crack open the crack-pipe of the internet constanly, the Asha 302 does it with style and then some. I may get myself another one or two for the future, as I bet this is the end-run for this type of practical phone.",1
((Unlocked))BlackBerry Bold 9650 Unlocked Clean ESN Smartphone non camera,,269.1,2,when i got phone it wouldn't work I took it to a Verizon store here the battery didn't work even when I charged it for 12 hrs Verizon put another used battery in phone it started to work,0
((Unlocked))BlackBerry Bold 9650 Unlocked Clean ESN Smartphone non camera,,269.1,4,I liked,0
((Unlocked))BlackBerry Bold 9650 Unlocked Clean ESN Smartphone non camera,,269.1,5,Great. Arrived quickly.,0
((Unlocked))BlackBerry Bold 9650 Unlocked Clean ESN Smartphone non camera,,269.1,4,"Phone works great, you may have to get a sum card adapter to make micro sim cats work.",0
((Unlocked))BlackBerry Bold 9650 Unlocked Clean ESN Smartphone non camera,,269.1,5,"Avianna LLC is an incredible seller. The phone did take a while to get to my place however when the phone didn't work on my provider, Andrew stayed on the phone with me with tech support with my service provider for over 1.5 hrs just to try and get the phone to work. When that didn't work he immediately sent a replacement phone for me to use. He is very receptive to feedback and is constantly in contact when a problem arises. The product was as described, used Sprint Unlocked Blackberry Bold and I believe it is the service from my provider that was the problem.",0
((Unlocked))BlackBerry Bold 9650 Unlocked Clean ESN Smartphone non camera,,269.1,3,"Ad advertised as unlocked, had to pay $30..00 to have unlocked, phone number does not appear on phone.",0
((Unlocked))BlackBerry Bold 9650 Unlocked Clean ESN Smartphone non camera,,269.1,5,Exactly what I was expecting.thank you.,1
((Unlocked))BlackBerry Bold 9650 Unlocked Clean ESN Smartphone non camera,,269.1,5,Got it faster than I expected. Just what I needed for my job thanks a lot,0
(LANDVO) 5.0" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black,HTM,69.99,5,exelente,0
(LANDVO) 5.0" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black,HTM,69.99,5,phone works great for the price although when we got it by UPS the UPS guy just dropped it between the screen door and our big door,1
(LANDVO) 5.0" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black,HTM,69.99,5,"Keeping in mind that this is a sub $100 phone that has generally been advertised as the ""cheapest quad-core phone,"" the Landvo L800 has turned out to be a good phone that has exceeded my expectations. From all my research, Landvo seems to be a new company and the L800 was their first model which they released in March of 2014. I took a risk (although less than $100 isn't a huge risk) in buying this in April with no reviews available. The main thing I was looking for was the most powerful, inexpensive phone at the $100 price point. Battery life was also a major factor. So I purchased this phone on the basis of being the only phone in the price range at the time with a quadcore processor and also because it sports a 2300mah battery which was about the largest battery at the price point of the available models.There were a lot of things I immediately liked about the phone. Despite the low resolution and lack of IPS, the screen is pretty crisp and the viewing angles are more than decent. The battery life has also been good--as I have been averaging two days of average use on a full charge. One day of heavy use would usually put me around the 30% range which still isn't bad. I also was almost shocked by the build quality. The phone is heavier than most name-brand competition in its size class but it has a weighty, solid feel too it. The sides are metal, as are the volume rocker and power button. There are no creaks and everything fits together tightly. Fit and finish is top notch. I believe the screen is plastic and not glass, however. Their are pros and cons to this as a plastic screen is susceptible to scratching. However, it does mean that I will never have to worry about a cracked screen if I drop the phone. The phone came with a screen protector prefitted on the phone and an additional one in the box. The included silicone case is relatively simple but was also a nice touch, especially owing to the fact that a no-name brand phone is unlikely to have third party support for cases and such.However, I would not have recommended this phone to anyone at the time. Why? Because performance was lackluster. The quadcore SoC is quite snappy however, the small 512mb of ram was suffering on Android 4.2.2. I was wary of purchasing a phone with less than 1gb of ram and I was regretting it at this point. It would freeze and stutter during even the simplest tasks such as hammering out a text. I put forth my best efforts to streamline my system as much as possible to keep it running smoothly but the fact was it just didn't have enough ram to power Android comfortably. I was ready to ditch the phone for something new.I have completely changed my tune, however, and wouldn't hesitate to recommend this phone in a heartbeat. Why? Surprisingly, Landvo has supported with releasing an official 4.4 KitKat rom for the phone. For those who are tech savvy, this is a boon. KitKat was actually streamlined by Google so that devices with only 512mb of ram can run it comfortably (4.2 was a bit of a resource hog). At this point, I figured I had nothing to lose--I was planning on dumping the phone anyways. Needless to say, flashing to KitKat made a world of difference. The performance is literally night and day as upgrading to 4.4 literally got rid of *all* the lag I was experiencing with the phone. It is now quite fast--I would argue faster than my Sero 7 Pro tablet which is running the old but venerable Tegra 3 processor. Demanding, apps load quickly without stuttering. Animations are smooth and everything has become a joy to use with this phone.If you are looking for a ridiculously cheap, but fast 5.0"" Android phone with good battery life and good build quality, this is the one you are looking for hands down. It's not going to compete with TOTL phones out there but for a measly $95, you shouldn't be expecting that. What you get is a perfectly usable phone at an almost throw away price. I've noticed vendors selling the L800 with Android 4.4 already installed so it looks like the new stock of this phone has been upgraded. If you are not tech savvy and comfortable with flashing your phone, make sure you purchase one with 4.4 already installed! You will love it if you do.",16
(LANDVO) 5.0" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black,HTM,69.99,5,"Is a good product That I recomended it has all you will need, it's fast good looking very good,thank you",9
(LANDVO) 5.0" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black,HTM,69.99,5,my autistic son is in his glory lol thank you again,0
(LANDVO) 5.0" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black,HTM,69.99,4,"All around good phone, not glitchy at all, or laggy. There are a fee problems such as the storage being very small (only 2gb) and the camera is very poor quality. I'm pretty certain that you can buy a Galaxy S 4 camera and install it to this phone. But all around this is a pretty great phone!",0
(LANDVO) 5.0" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black,HTM,69.99,4,I have no problem taking the phone to straight talk.The phone came in about 3weeks. The only thing I didn't like was the camera its horrible when trying to get a take picture the pictures wasn't clear,0
(LANDVO) 5.0" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black,HTM,69.99,2,Delivery was fast. The overall quality of the phone is just like the price very cheap. Not a good quality camera so that is one feature I do not use at all and also not very durable my screen was damaged from a 3 inch drop. However I do suppose you get what you pay for but after only having it for a month I am very willing to just buy a real phone and lose this terrible one.,0
(LANDVO) 5.0" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black,HTM,69.99,5,Perfect,0
(LANDVO) 5.0" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black,HTM,69.99,1,Worked OK for awhile now every time I tap the back it shuts off,0
(LANDVO) 5.0" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black,HTM,69.99,5,Great phone. My sone has been happy with it. Needed to get an extra micro-SD card for more storage.,0
(LANDVO) 5.0" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black,HTM,69.99,3,"Valid for Movilnet in Venezuela, low memory, bad camera, low price, great!!",0
(LANDVO) 5.0" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black,HTM,69.99,5,"very good, excellent",0
(LANDVO) 5.0" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black,HTM,69.99,2,"When I first got the phone it had a very poor camera and one day I hit my phone with a pencil and it turned off immediately. I do not like the phone whatsoever. I would not recommend getting this phone, especially if you like to take a lot of pictures or use a lot of apps. The storage is also very poor.",0
(LANDVO) 5.0" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black,HTM,69.99,5,Cheap and fast,0
(LANDVO) 5.0" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black,HTM,69.99,3,The phone works great but my charger outlet on phone is having to be fixed and the one they sent falls out and my phone doesnt charge with it. It will cost 55 dollars to have charger fixed before it messes the motherboard up. Thats almost as much as phone,0
(LANDVO) 5.0" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black,HTM,69.99,5,very good cell,0
(LANDVO) 5.0" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black,HTM,69.99,5,very responsible seller and excellent product,0
(LANDVO) 5.0" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black,HTM,69.99,4,MUY BUENO,0
(LANDVO) 5.0" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black,HTM,69.99,5,fino fino,0
(LANDVO) 5.0" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black,HTM,69.99,5,exelentes equipos en lenguaje criollo son una verdaderas naves,0
(LANDVO) 5.0" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black,HTM,69.99,5,Good,0
(LANDVO) 5.0" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black,HTM,69.99,4,Its great for the price but I hate how you can not change the lock screen to what you wantAnd just has the default wallpapers for your lockscreen,1
(LANDVO) 5.0" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black,HTM,69.99,5,When I got new Phone. I loved this phone. but with Android 4.2.2 it very small limited and would not let you set in SD Card where you want it. So may have to upgrade new Android 4.4 I heard they work better. I have not figure out with my. as I using Straight Talk I have no problem setting in Straight Talk APN setting. So Far I want to find better Protection case for this. I have not found what I like. Hopefully they do make one for this phone.,3
"10.6'' Inch E-passion Unlocked Smart Phone +Tablet='' Phablet'' Android 4.4 Kitkat Gsm,Wcdma Tablet Phone - Unlocked Dual Sim Card,Quad Core- At&t, Cricket,Straight Talk ,T-Mobile,H20,Net10 3g Phone Tablet 2G Ram 32G Rom[Free Leather Case]",e passion,99.95,1,the sim card dose not read so what the point selling a tablet /phone that don't work,1
"10.6'' Inch E-passion Unlocked Smart Phone +Tablet='' Phablet'' Android 4.4 Kitkat Gsm,Wcdma Tablet Phone - Unlocked Dual Sim Card,Quad Core- At&t, Cricket,Straight Talk ,T-Mobile,H20,Net10 3g Phone Tablet 2G Ram 32G Rom[Free Leather Case]",e passion,99.95,1,"This item is not worth the money I paid. cant find where to put memory card. screen isn't clear very blurred, this item sucks",1
"10.6'' Inch E-passion Unlocked Smart Phone +Tablet='' Phablet'' Android 4.4 Kitkat Gsm,Wcdma Tablet Phone - Unlocked Dual Sim Card,Quad Core- At&t, Cricket,Straight Talk ,T-Mobile,H20,Net10 3g Phone Tablet 2G Ram 32G Rom[Free Leather Case]",e passion,99.95,5,Good phone,0
"10.6'' Inch E-passion Unlocked Smart Phone +Tablet='' Phablet'' Android 4.4 Kitkat Gsm,Wcdma Tablet Phone - Unlocked Dual Sim Card,Quad Core- At&t, Cricket,Straight Talk ,T-Mobile,H20,Net10 3g Phone Tablet 2G Ram 32G Rom[Free Leather Case]",e passion,99.95,1,"The tablet really was not I was looking for the sim card did not work the sd card never read ,charger cord broke,I had to purchase another!!I""m really upset with this product...Really surprise me I wanted a tablet that would do all these things and more",1
"10.6'' Inch E-passion Unlocked Smart Phone +Tablet='' Phablet'' Android 4.4 Kitkat Gsm,Wcdma Tablet Phone - Unlocked Dual Sim Card,Quad Core- At&t, Cricket,Straight Talk ,T-Mobile,H20,Net10 3g Phone Tablet 2G Ram 32G Rom[Free Leather Case]",e passion,99.95,2,When charging the battery the screen had waves of interference to the point I would not use the tablet while charging. I returned the tablet.,4
